year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
1, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 3.3364128851847115, 470.2104398029785, 200.0, 1.796928727243257e-06, 0.0003593857454486514, 416.54752810565907, 545103.5318166332, Max_Drawdown, 71.07830103032573, 0.0, 74.41471391551045, 0.01892720596585532, 163531.05954498996, 163531.05954498996, 1814.5795180808582, 296740111.2204, 296740111.2204, 65762885407.14384, 0.004512273288850629, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 35780.74383936567, 85873785.21447761, 0.074, 6354660.105871343, 9753.24974790572, 17698047.227277014, 0.05964157374778367, 59641573.74778367, 73.5666883864162, 20, 203.3364128851847
2, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 5.458130892846398, 470.2104398029785, 197.87828199233832, 1.796928727243257e-06, 0.00035557316940957483, 416.54752810565907, 545103.5318166332, Max_Drawdown, 72.20211852098687, 0.0, 77.66024941383327, 0.01892720596585532, 163531.05954498996, 327062.1190899799, 1814.5795180808582, 296740111.2204, 593480222.4408, 65762885407.14384, 0.009024546577701258, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 37341.291050753294, 89619098.52180791, 0.074, 6631813.290613785, 9905.98661172504, 17975200.412019458, 0.06057556674118992, 60575566.74118992, 74.71875006392294, 20, 203.3364128851847
3, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 7.579848900508084, 470.2104398029785, 195.7565639846766, 1.796928727243257e-06, 0.00035176059337049814, 416.54752810565907, 545103.5318166332, Max_Drawdown, 73.37442565573265, 0.0, 80.95427455624073, 0.01892720596585532, 163531.05954498996, 490593.17863496987, 1814.5795180808582, 296740111.2204, 890220333.6611999, 65762885407.14384, 0.013536819866551888, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 38925.15348358791, 93420368.36061098, 0.074, 6913107.258685212, 10061.005427527023, 18256494.380090885, 0.06152351397661607, 61523513.97661607, 75.88802401987638, 20, 203.3364128851847
4, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 9.70156690816977, 470.2104398029785, 193.63484597701492, 1.796928727243257e-06, 0.00034794801733142156, 416.54752810565907, 545103.5318166332, Max_Drawdown, 74.59923022491613, 0.0, 84.3007971330859, 0.01892720596585532, 163531.05954498996, 654124.2381799598, 1814.5795180808582, 296740111.2204, 1186960444.8816, 65762885407.14384, 0.018049093155402516, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 40534.258199231954, 97282219.67815669, 0.074, 7198884.256183594, 10218.49480435005, 18542271.377589267, 0.06248656880706373, 62486568.80706373, 77.07593289213696, 20, 203.3364128851847
5, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 11.823284915831456, 470.2104398029785, 191.51312796935323, 1.796928727243257e-06, 0.0003441354412923449, 416.54752810565907, 545103.5318166332, Max_Drawdown, 75.88107137914274, 0.0, 87.70435629497419, 0.01892720596585532, 163531.05954498996, 817655.2977249498, 1814.5795180808582, 296740111.2204, 1483700556.1019998, 65762885407.14384, 0.022561366444253144, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 42170.787752405005, 101209890.60577202, 0.074, 7489531.904827129, 10378.668357367407, 18832919.0262328, 0.06346603749920714, 63466037.49920714, 78.28408793452202, 20, 203.3364128851847
6, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 13.945002923493142, 470.2104398029785, 189.39140996169155, 1.796928727243257e-06, 0.00034032286525326834, 416.54752810565907, 545103.5318166332, Max_Drawdown, 77.22512113893887, 0.0, 91.17012406243202, 0.01892720596585532, 163531.05954498996, 981186.3572699397, 1814.5795180808582, 296740111.2204, 1780440667.3223996, 65762885407.14384, 0.027073639733103772, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 43837.2289999644, 105209349.59991455, 0.074, 7785491.870393677, 10541.76948499369, 19128878.991799347, 0.06446340844561999, 64463408.445619985, 79.51432504950334, 20, 203.3364128851847
7, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 16.06672093115483, 470.2104398029785, 187.26969195402987, 1.796928727243257e-06, 0.0003365102892141917, 416.54752810565907, 545103.5318166332, Max_Drawdown, 78.63731204392565, 0.0, 94.70403297508048, 0.01892720596585532, 163531.05954498996, 1144717.4168149298, 1814.5795180808582, 296740111.2204, 2077180778.5427995, 65762885407.14384, 0.0315859130219544, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 45536.434478314965, 109287442.74795592, 0.074, 8087270.763348738, 10708.077376132147, 19430657.884754412, 0.06548038889937106, 65480388.899371065, 80.76875009959622, 20, 203.3364128851847
8, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 18.188438938816518, 470.2104398029785, 185.14797394636818, 1.796928727243257e-06, 0.0003326977131751151, 416.54752810565907, 545103.5318166332, Max_Drawdown, 80.12449963582014, 0.0, 98.31293857463666, 0.01892720596585532, 163531.05954498996, 1308248.4763599196, 1814.5795180808582, 296740111.2204, 2373920889.7631993, 65762885407.14384, 0.036098186310805025, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 47271.70052992922, 113452081.27183013, 0.074, 8395454.014115429, 10877.914656722985, 19738841.1355211, 0.0665189517330211, 66518951.733021095, 82.04979658364687, 20, 203.3364128851847
9, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 20.310156946478205, 470.2104398029785, 183.0262559387065, 1.796928727243257e-06, 0.0003288851371360385, 416.54752810565907, 545103.5318166332, Max_Drawdown, 81.69467210113062, 0.0, 102.00482904760882, 0.01892720596585532, 163531.05954498996, 1471779.5359049095, 1814.5795180808582, 296740111.2204, 2670661000.983599, 65762885407.14384, 0.04061045959965565, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 49046.86810561049, 117712483.45346518, 0.074, 8710723.775556423, 11051.657255655455, 20054110.896962095, 0.067581395769132, 67581395.769132, 83.36030005330893, 20, 203.3364128851847
10, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 22.431874954139893, 470.2104398029785, 180.9045379310448, 1.796928727243257e-06, 0.0003250725610969619, 416.54752810565907, 545103.5318166332, Max_Drawdown, 83.35722490000126, 0.0, 105.78909985414114, 0.01892720596585532, 163531.05954498996, 1635310.5954498993, 1814.5795180808582, 296740111.2204, 2967401112.203999, 65762885407.14384, 0.04512273288850628, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 50866.45481397383, 122079491.5535372, 0.074, 9033882.374961752, 11229.747328967376, 20377269.496367425, 0.06867042481234518, 68670424.81234519, 84.70359559753155, 20, 203.3364128851847
11, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 24.55359296180158, 470.2104398029785, 178.78281992338313, 1.796928727243257e-06, 0.00032125998505788526, 416.54752810565907, 545103.5318166332, Max_Drawdown, 85.12332674761656, 0.0, 109.67691970941814, 0.01892720596585532, 163531.05954498996, 1798841.6549948892, 1814.5795180808582, 296740111.2204, 3264141223.424399, 65762885407.14384, 0.04963500617735691, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 52735.83089587624, 126565994.15010299, 0.074, 9365883.56710762, 11412.710483151437, 20709270.688513294, 0.06978925297069713, 69789252.97069713, 86.0836477542955, 20, 203.3364128851847
12, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 26.67531096946327, 470.2104398029785, 176.66110191572142, 1.796928727243257e-06, 0.0003174474090188086, 416.54752810565907, 545103.5318166332, Max_Drawdown, 87.00641694845334, 0.0, 113.6817279179166, 0.01892720596585532, 163531.05954498996, 1962372.714539879, 1814.5795180808582, 296740111.2204, 3560881334.6447988, 65762885407.14384, 0.05414727946620754, 33347.17171317029, 7107610.487040579, 4235776.634365092, 11343387.121405672, 54661.45835708999, 131187500.05701599, 0.074, 9707875.004219182, 11601.179180005935, 21051262.125624854, 0.070941747777365, 70941747.777365, 87.50522704842419, 20, 203.3364128851847
13, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 28.797028977124956, 470.2104398029785, 224.53938390805973, 1.796928727243257e-06, 0.00040348126934189484, 416.54752810565907, 545103.5318166332, Max_Drawdown, 60.69578552568405, 0.0, 89.49281450280901, 0.01892720596585532, 163531.05954498996, 2125903.774084869, 1814.5795180808582, 296740111.2204, 3857621445.8651986, 65762885407.14384, 0.058659552755058166, 41547.17171317029, 8855357.087413121, 4235776.634365092, 13091133.721778214, 43030.73011641926, 103273752.27940622, 0.074, 7642257.66867606, 11426.003205625508, 20733391.390454274, 0.06987053858402988, 69870538.58402988, 86.18391193262917, 20, 253.3364128851847
14, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 30.918746984786644, 470.2104398029785, 222.41766590039805, 1.796928727243257e-06, 0.00039966869330281825, 416.54752810565907, 545103.5318166332, Max_Drawdown, 61.44461302298579, 0.0, 92.36336000777243, 0.01892720596585532, 163531.05954498996, 2289434.8336298587, 1814.5795180808582, 296740111.2204, 4154361557.0855985, 65762885407.14384, 0.0631718260439088, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 44410.97130781798, 106586331.13876314, 0.074, 7887388.504268472, 14061.430659790572, 25515584.07017018, 0.08598629947677953, 85986299.47677954, 106.06238067861803, 20, 253.3364128851847
15, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 33.04046499244833, 470.2104398029785, 220.29594789273636, 1.796928727243257e-06, 0.0003958561172637416, 416.54752810565907, 545103.5318166332, Max_Drawdown, 62.21660482224846, 0.0, 95.25706981469679, 0.01892720596585532, 163531.05954498996, 2452965.8931748485, 1814.5795180808582, 296740111.2204, 4451101668.305999, 65762885407.14384, 0.06768409933275943, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 45802.3505646754, 109925641.35522096, 0.074, 8134497.460286351, 14197.610393748568, 25762693.02618806, 0.08681904485455, 86819044.85455, 107.08955544719034, 20, 253.3364128851847
16, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 35.16218300011001, 470.2104398029785, 218.17422988507468, 1.796928727243257e-06, 0.00039204354122466503, 416.54752810565907, 545103.5318166332, Max_Drawdown, 63.01304742454404, 0.0, 98.17523042465405, 0.01892720596585532, 163531.05954498996, 2616496.9527198384, 1814.5795180808582, 296740111.2204, 4747841779.526399, 65762885407.14384, 0.07219637262161005, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 47205.486473866134, 113293167.53727873, 0.074, 8383694.397758625, 14334.940797287913, 26011889.963660333, 0.08765882663008213, 87658826.63008213, 108.1254094716737, 20, 253.3364128851847
17, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 37.283901007771696, 470.2104398029785, 216.052511877413, 1.796928727243257e-06, 0.0003882309651855884, 416.54752810565907, 545103.5318166332, Max_Drawdown, 63.83533708099598, 0.0, 101.11923808876767, 0.01892720596585532, 163531.05954498996, 2780028.012264828, 1814.5795180808582, 296740111.2204, 5044581890.7467985, 65762885407.14384, 0.07670864591046068, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 48621.05039325954, 116690520.94382289, 0.074, 8635098.549842894, 14473.487578831087, 26263294.115744602, 0.0885060466134215, 88506046.6134215, 109.17043837672315, 20, 253.3364128851847
18, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 39.40561901543338, 470.2104398029785, 213.9307938697513, 1.796928727243257e-06, 0.0003844183891465118, 416.54752810565907, 545103.5318166332, Max_Drawdown, 64.68499286879779, 0.0, 104.09061188423118, 0.01892720596585532, 163531.05954498996, 2943559.071809818, 1814.5795180808582, 296740111.2204, 5341322001.967198, 65762885407.14384, 0.0812209191993113, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 50049.77273904717, 120119454.57371321, 0.074, 8888839.638454778, 14613.32222706973, 26517035.204356484, 0.08936114196122712, 89361141.96122712, 110.22518138633443, 20, 253.3364128851847
19, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 41.527337023095065, 470.2104398029785, 211.80907586208963, 1.796928727243257e-06, 0.0003806058131074352, 416.54752810565907, 545103.5318166332, Max_Drawdown, 65.56367181181105, 0.0, 107.09100883490612, 0.01892720596585532, 163531.05954498996, 3107090.131354808, 1814.5795180808582, 296740111.2204, 5638062113.187598, 65762885407.14384, 0.08573319248816194, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 51492.450256163, 123581880.6147912, 0.074, 9145059.165494548, 14754.522722549122, 26773254.731396258, 0.09022458952814356, 90224589.52814357, 111.29022669117452, 20, 253.3364128851847
20, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 43.64905503075675, 470.2104398029785, 209.68735785442794, 1.796928727243257e-06, 0.0003767932370683586, 416.54752810565907, 545103.5318166332, Max_Drawdown, 66.47318644800264, 0.0, 110.12224147875938, 0.01892720596585532, 163531.05954498996, 3270621.1908997977, 1814.5795180808582, 296740111.2204, 5934802224.407998, 65762885407.14384, 0.09024546577701256, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 52949.95446521473, 127079890.71651535, 0.074, 9403911.913022134, 14897.174364402412, 27032107.478923842, 0.09109691092231911, 91096910.92231911, 112.36621768446219, 20, 253.3364128851847
21, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 45.77077303841843, 470.2104398029785, 207.56563984676626, 1.796928727243257e-06, 0.000372980661029282, 416.54752810565907, 545103.5318166332, Max_Drawdown, 67.41552534267427, 0.0, 113.18629838109271, 0.01892720596585532, 163531.05954498996, 3434152.2504447876, 1814.5795180808582, 296740111.2204, 6231542335.628398, 65762885407.14384, 0.0947577390658632, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 54423.24152583699, 130615779.66200876, 0.074, 9665567.694988647, 15041.37073571561, 27293763.260890357, 0.09197867840865726, 91978678.40865725, 113.45386024351055, 20, 253.3364128851847
22, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 47.89249104608012, 470.2104398029785, 205.44392183910458, 1.796928727243257e-06, 0.00036916808499020537, 416.54752810565907, 545103.5318166332, Max_Drawdown, 68.39287717092728, 0.0, 116.2853682170074, 0.01892720596585532, 163531.05954498996, 3597683.3099897774, 1814.5795180808582, 296740111.2204, 6528282446.848798, 65762885407.14384, 0.09927001235471382, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 55913.36381623602, 134192073.15896645, 0.074, 9930213.413763518, 15187.214836862948, 27558408.979665227, 0.09287052183921495, 92870521.83921495, 114.55393127823486, 20, 253.3364128851847
23, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 50.0142090537418, 470.2104398029785, 203.3222038314429, 1.796928727243257e-06, 0.0003653555089511288, 416.54752810565907, 545103.5318166332, Max_Drawdown, 69.40765915450274, 0.0, 119.42186820824455, 0.01892720596585532, 163531.05954498996, 3761214.3695347672, 1814.5795180808582, 296740111.2204, 6825022558.069198, 65762885407.14384, 0.10378228564356444, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 57421.48360644377, 137811560.65546504, 0.074, 10198055.488504412, 15334.820423761763, 27826251.05440612, 0.09377313683669318, 93773136.83669318, 115.6672888253243, 20, 253.3364128851847
24, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 52.135927061403486, 470.2104398029785, 201.2004858237812, 1.796928727243257e-06, 0.00036154293291205215, 416.54752810565907, 545103.5318166332, Max_Drawdown, 70.46255085015278, 0.0, 122.59847791155627, 0.01892720596585532, 163531.05954498996, 3924745.429079757, 1814.5795180808582, 296740111.2204, 7121762669.2895975, 65762885407.14384, 0.10829455893241507, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 58948.88930474276, 141477334.33138263, 0.074, 10469322.740522314, 15484.313597973714, 28097518.30642402, 0.09468729451797955, 94687294.51797955, 116.79488404203742, 20, 253.3364128851847
25, 0.25, USA, USA, 16, USA, 16, 989133704.068, -12.745469148254864, 0.141394850266, 473.5468526881632, 54.25764506906517, 470.2104398029785, 199.07876781611952, 1.796928727243257e-06, 0.00035773035687297557, 416.54752810565907, 545103.5318166332, Max_Drawdown, 71.56053456753229, 0.0, 125.81817963659745, 0.01892720596585532, 163531.05954498996, 4088276.488624747, 1814.5795180808582, 296740111.2204, 7418502780.509997, 65762885407.14384, 0.1128068322212657, 41547.17171317029, 12350850.288158204, 5277345.277743504, 17628195.565901708, 60497.01489175587, 145192835.74021408, 0.074, 10744269.84477584, 15635.834708795199, 28372465.41067755, 0.09561385312551918, 95613853.12551917, 117.9377755532654, 20, 253.3364128851847
